attachment_id,case_id,document_id,file_name,file_type,file_extension,file_size_bytes,storage_backend,storage_location,checksum_sha256,created_at
ATT-004162,CASE-000162,DOC-004162,ATTACH_CASE-000162_4162.mp3,audio/mpeg,mp3,2834883,LOCAL,sample_data/attachments/CASE-000162/ATTACH_CASE-000162_4162.mp3,3c7dd8fa4c1d74d8df6fef212bce9bff69281cefb0ff586f3659c67d2c591882,2026-06-13T07:53:35.158245
ATT-004163,CASE-000163,DOC-004163,ATTACH_CASE-000163_4163.mp4,video/mp4,mp4,21571,LOCAL,sample_data/attachments/CASE-000163/ATTACH_CASE-000163_4163.mp4,1dd84a72a29cb183c07d36a7d0643f2a103631420ecaefd1b350e0918e250084,2026-08-16T10:53:35.158285
ATT-004164,CASE-000164,DOC-004164,ATTACH_CASE-000164_4164.mp3,audio/mpeg,mp3,4500148,LOCAL,sample_data/attachments/CASE-000164/ATTACH_CASE-000164_4164.mp3,f553616db86ab76e5851ffd6618a944769998c21e0b983967cdcd2d5f919074c,2026-07-21T01:53:35.158325
ATT-004165,CASE-000165,DOC-004165,ATTACH_CASE-000165_4165.png,image/png,png,3503867,LOCAL,sample_data/attachments/CASE-000165/ATTACH_CASE-000165_4165.png,a8bf52d1e4ea3c4b98e5138da4392df9f168e990b5d48601b3ef9e6b254808db,2026-07-29T06:53:35.158365
ATT-004166,CASE-000166,DOC-004166,ATTACH_CASE-000166_4166.pdf,application/pdf,pdf,475126,LOCAL,sample_data/attachments/CASE-000166/ATTACH_CASE-000166_4166.pdf,09c859966af2eb49acc173053a24e05bc55d51689b03cc6e0c1640aba4779e0e,2025-12-11T14:53:35.158405
ATT-004167,CASE-000167,DOC-004167,ATTACH_CASE-000167_4167.png,image/png,png,145073,LOCAL,sample_data/attachments/CASE-000167/ATTACH_CASE-000167_4167.png,7ca8ebbaa68036adda2b91bac4d8a30e7f22a6bb000b5e4ea91d3202bd833da9,2025-11-02T16:53:35.158453
ATT-004168,CASE-000168,DOC-004168,ATTACH_CASE-000168_4168.jpg,image/jpeg,jpg,4508976,LOCAL,sample_data/attachments/CASE-000168/ATTACH_CASE-000168_4168.jpg,afa2a50db0bb3e532aa0f1606b22336fca040a90672bc4b59bd10f3a8a85f70a,2025-10-16T20:53:35.158495
ATT-004169,CASE-000169,DOC-004169,ATTACH_CASE-000169_4169.jpg,image/jpeg,jpg,3337050,LOCAL,sample_data/attachments/CASE-000169/ATTACH_CASE-000169_4169.jpg,1914e9e2dcbf774fbb068bdb65833b50dcadb033d5c79b0b3440d7194c364a59,2026-04-14T19:53:35.158535
ATT-004170,CASE-000170,DOC-004170,ATTACH_CASE-000170_4170.mp4,video/mp4,mp4,2283947,LOCAL,sample_data/attachments/CASE-000170/ATTACH_CASE-000170_4170.mp4,f433c4ed890fa1044a520f467eea56bcf1a110526147bbf086432ccf91d144d7,2026-01-21T09:53:35.158583
ATT-004171,CASE-000171,DOC-004171,ATTACH_CASE-000171_4171.mp3,audio/mpeg,mp3,453689,LOCAL,sample_data/attachments/CASE-000171/ATTACH_CASE-000171_4171.mp3,119f1cab98b447e7a4500905a70736fdb474378bcded83e988ac823684be16fc,2025-09-26T06:53:35.158631
ATT-004172,CASE-000172,DOC-004172,ATTACH_CASE-000172_4172.mp3,audio/mpeg,mp3,3316625,LOCAL,sample_data/attachments/CASE-000172/ATTACH_CASE-000172_4172.mp3,37996fee21e8846d3750be59a2c0154c10c1cf82d7ba223baad62aae403b11ec,2025-11-10T11:53:35.158675
ATT-004173,CASE-000173,DOC-004173,ATTACH_CASE-000173_4173.mp4,video/mp4,mp4,901738,LOCAL,sample_data/attachments/CASE-000173/ATTACH_CASE-000173_4173.mp4,58f9c265586c33bed741d10a5bf4a76d8e754293fca148d94706edcdb7fa6a8b,2025-06-12T06:53:35.158725
ATT-004174,CASE-000174,DOC-004174,ATTACH_CASE-000174_4174.mp3,audio/mpeg,mp3,3289305,LOCAL,sample_data/attachments/CASE-000174/ATTACH_CASE-000174_4174.mp3,b7dd990dae975e481e79c2b2674762ad5bf2145c1ad7fbed370498acbd8e95fd,2025-06-08T05:53:35.158775
ATT-004175,CASE-000175,DOC-004175,ATTACH_CASE-000175_4175.jpg,image/jpeg,jpg,3631030,LOCAL,sample_data/attachments/CASE-000175/ATTACH_CASE-000175_4175.jpg,7436de6b57c4e1568bca0fcda0112e1d70afb11fed9ecf43ac0ad5b94bf00a52,2025-11-02T12:53:35.158819
ATT-004176,CASE-000176,DOC-004176,ATTACH_CASE-000176_4176.mp4,video/mp4,mp4,1775833,LOCAL,sample_data/attachments/CASE-000176/ATTACH_CASE-000176_4176.mp4,a0eaee156d97c507270e7e3ca523b0c5e4dc95d75b0df43b328e9bdaf2642195,2025-05-16T21:53:35.158871
ATT-004177,CASE-000177,DOC-004177,ATTACH_CASE-000177_4177.png,image/png,png,3079195,LOCAL,sample_data/attachments/CASE-000177/ATTACH_CASE-000177_4177.png,487641251b74137710286b2f820bf31c745af0dc3cdbac878a18ab75702ceb43,2025-09-12T03:53:35.158922
ATT-004178,CASE-000178,DOC-004178,ATTACH_CASE-000178_4178.jpg,image/jpeg,jpg,1225061,LOCAL,sample_data/attachments/CASE-000178/ATTACH_CASE-000178_4178.jpg,145dea1adc2b24073a467f49510fc2db66622a35bbd655c0cc4f7c041e41a421,2026-07-18T12:53:35.158968
ATT-004179,CASE-000179,DOC-004179,ATTACH_CASE-000179_4179.mp3,audio/mpeg,mp3,482648,LOCAL,sample_data/attachments/CASE-000179/ATTACH_CASE-000179_4179.mp3,6bbda52d10d08c0f914a412f216fb377ea7531a21ea982739b4978f81396f8bf,2025-05-18T19:53:35.159011
ATT-004180,CASE-000180,DOC-004180,ATTACH_CASE-000180_4180.mp3,audio/mpeg,mp3,1121163,LOCAL,sample_data/attachments/CASE-000180/ATTACH_CASE-000180_4180.mp3,9346f749203a9cd841b3a5ca4ddb6a22ff746e46807d5519f0961dc514e2309b,2025-12-04T14:53:35.159053
ATT-004181,CASE-000181,DOC-004181,ATTACH_CASE-000181_4181.pdf,application/pdf,pdf,3062587,LOCAL,sample_data/attachments/CASE-000181/ATTACH_CASE-000181_4181.pdf,68e509b4f66e8b40d6f36b5ee3d6b61f07f745bf73210289523ded6d9b89352d,2026-06-29T20:53:35.159102
ATT-004182,CASE-000182,DOC-004182,ATTACH_CASE-000182_4182.mp4,video/mp4,mp4,590191,LOCAL,sample_data/attachments/CASE-000182/ATTACH_CASE-000182_4182.mp4,58a4e7bfac5f768e9383439e8da584ad35b7d411afa01e46af269e9dd8637260,2026-03-14T08:53:35.159275
ATT-004183,CASE-000183,DOC-004183,ATTACH_CASE-000183_4183.jpg,image/jpeg,jpg,2881642,LOCAL,sample_data/attachments/CASE-000183/ATTACH_CASE-000183_4183.jpg,bd0f38adb079edabe9a29a00c3cea6ddb16812702c8c5ad1a20d6f7c0b14e0e3,2026-04-22T21:53:35.159382
ATT-004184,CASE-000184,DOC-004184,ATTACH_CASE-000184_4184.png,image/png,png,4801391,LOCAL,sample_data/attachments/CASE-000184/ATTACH_CASE-000184_4184.png,9cde8c5a5f23de1529538fc2be62a7a0e3b503503fe93e99e739f00f387e9380,2025-05-26T18:53:35.159449
ATT-004185,CASE-000185,DOC-004185,ATTACH_CASE-000185_4185.pdf,application/pdf,pdf,1198224,LOCAL,sample_data/attachments/CASE-000185/ATTACH_CASE-000185_4185.pdf,e58ae7e6e16c4a0e65d6b03b0ba08194e41a74cc678a9c394ebb08ce889bc9e6,2025-04-23T03:53:35.159508
ATT-004186,CASE-000186,DOC-004186,ATTACH_CASE-000186_4186.png,image/png,png,1639974,LOCAL,sample_data/attachments/CASE-000186/ATTACH_CASE-000186_4186.png,93f813600fe3ece808f2df69bfd5969fdc08490d47901d6a3b0f338aed5d5de9,2026-01-16T02:53:35.159561
ATT-004187,CASE-000187,DOC-004187,ATTACH_CASE-000187_4187.pdf,application/pdf,pdf,1999614,LOCAL,sample_data/attachments/CASE-000187/ATTACH_CASE-000187_4187.pdf,199b0891c2344862ac12046cc9ff132d40d0a5fe72e1b68bbe30550d23a81ee3,2025-04-29T11:53:35.159664
ATT-004188,CASE-000188,DOC-004188,ATTACH_CASE-000188_4188.png,image/png,png,4646927,LOCAL,sample_data/attachments/CASE-000188/ATTACH_CASE-000188_4188.png,45158e97077db05dc7c017aa0aa1d4ef1919fde808809432839f0d20f8330ce1,2025-05-11T20:53:35.159746
ATT-004189,CASE-000189,DOC-004189,ATTACH_CASE-000189_4189.jpg,image/jpeg,jpg,1255034,LOCAL,sample_data/attachments/CASE-000189/ATTACH_CASE-000189_4189.jpg,c129f1ddbf87a39c311827859feedb0d34f849a82a86cb5ae3557f5b495f8d80,2026-01-07T01:53:35.159786
ATT-004190,CASE-000190,DOC-004190,ATTACH_CASE-000190_4190.pdf,application/pdf,pdf,475232,LOCAL,sample_data/attachments/CASE-000190/ATTACH_CASE-000190_4190.pdf,3f90b117b9e9138cbdb1386cc69460277f15ea86e77744b4359dc4ad55e4f77c,2026-02-09T11:53:35.159818
ATT-004191,CASE-000191,DOC-004191,ATTACH_CASE-000191_4191.pdf,application/pdf,pdf,4994875,LOCAL,sample_data/attachments/CASE-000191/ATTACH_CASE-000191_4191.pdf,c73dcb6e6255cbb300b5c75ce4ec5dfb460ba49132ae82c05f9e35637154ea25,2026-07-19T12:53:35.159846
ATT-004192,CASE-000192,DOC-004192,ATTACH_CASE-000192_4192.mp4,video/mp4,mp4,3764387,LOCAL,sample_data/attachments/CASE-000192/ATTACH_CASE-000192_4192.mp4,26967d473e53f0314a586f9c5ce54b82582867c516ea2c04be3a32d617b80123,2025-08-01T01:53:35.159874
ATT-004193,CASE-000193,DOC-004193,ATTACH_CASE-000193_4193.png,image/png,png,661753,LOCAL,sample_data/attachments/CASE-000193/ATTACH_CASE-000193_4193.png,8aca0c4f7bbf703d5e4099d8fdf3195c9f720deeeecb5c9f435e767691814ab2,2025-08-24T08:53:35.159903
ATT-004194,CASE-000194,DOC-004194,ATTACH_CASE-000194_4194.png,image/png,png,2810108,LOCAL,sample_data/attachments/CASE-000194/ATTACH_CASE-000194_4194.png,ec4490299e4cbd23f1424b21b25050e60f617a76e4d042a709b4d5dea104b2bf,2025-11-24T18:53:35.159946
ATT-004195,CASE-000195,DOC-004195,ATTACH_CASE-000195_4195.png,image/png,png,371821,LOCAL,sample_data/attachments/CASE-000195/ATTACH_CASE-000195_4195.png,e37c64f269a5b10a8e00950a11d3797d72fb31be1bc8a562b2b542678c3da503,2025-12-12T05:53:35.159976
ATT-004196,CASE-000196,DOC-004196,ATTACH_CASE-000196_4196.mp4,video/mp4,mp4,1455860,LOCAL,sample_data/attachments/CASE-000196/ATTACH_CASE-000196_4196.mp4,ffdbee826a6de67c662ba590929a7f0dced3a41d9364227b1faa1fb73316e9cf,2025-08-30T14:53:35.160003
ATT-004197,CASE-000197,DOC-004197,ATTACH_CASE-000197_4197.mp4,video/mp4,mp4,3257290,LOCAL,sample_data/attachments/CASE-000197/ATTACH_CASE-000197_4197.mp4,5e0818e6feb9258f07b379b3a5658dc6e933a98d389d96ef07eb092ba8ba4027,2025-11-03T09:53:35.160029
ATT-004198,CASE-000198,DOC-004198,ATTACH_CASE-000198_4198.jpg,image/jpeg,jpg,3185490,LOCAL,sample_data/attachments/CASE-000198/ATTACH_CASE-000198_4198.jpg,d73ae91065c81d0f57c7453143d7149cc820ec7f6af611a0ef03667d321a544e,2025-04-20T13:53:35.160061
ATT-004199,CASE-000199,DOC-004199,ATTACH_CASE-000199_4199.mp3,audio/mpeg,mp3,3826489,LOCAL,sample_data/attachments/CASE-000199/ATTACH_CASE-000199_4199.mp3,30740d183fb80e5a329eec441b95f8f47ba3610d4f34c5ca28ecb43695913a2a,2026-01-02T21:53:35.160088
ATT-004200,CASE-000200,DOC-004200,ATTACH_CASE-000200_4200.mp4,video/mp4,mp4,3172822,LOCAL,sample_data/attachments/CASE-000200/ATTACH_CASE-000200_4200.mp4,69085bcd7566b17610f4444cecb58fbd70051a567ced256166b203ffb67a80ef,2025-12-01T23:53:35.160117
ATT-004201,CASE-000001,DOC-004201,ATTACH_CASE-000001_4201.jpg,image/jpeg,jpg,867675,LOCAL,sample_data/attachments/CASE-000001/ATTACH_CASE-000001_4201.jpg,b658e93d395cd6f06e1d8d64235258c529c5c684be4c267dce77322b4548b249,2025-06-18T08:53:35.150719
ATT-004202,CASE-000002,DOC-004202,ATTACH_CASE-000002_4202.png,image/png,png,3784507,LOCAL,sample_data/attachments/CASE-000002/ATTACH_CASE-000002_4202.png,40cfe6bb34c1161266ed5d69d0d0f9152fa56af3a52e9cb3cd427dd2a8780e9f,2026-07-24T20:53:35.150816
ATT-004203,CASE-000003,DOC-004203,ATTACH_CASE-000003_4203.pdf,application/pdf,pdf,1291670,LOCAL,sample_data/attachments/CASE-000003/ATTACH_CASE-000003_4203.pdf,f612130ebc378e080eb0ef7ccfdbcededc3e62287e75406a6fcf9c1bbd5242e0,2026-08-13T01:53:35.150882
ATT-004204,CASE-000004,DOC-004204,ATTACH_CASE-000004_4204.pdf,application/pdf,pdf,3940010,LOCAL,sample_data/attachments/CASE-000004/ATTACH_CASE-000004_4204.pdf,2d22207b0c8723e5a27b22cdbdffdee5335ff06bc1f8b16c3180c46a92f91355,2025-07-01T12:53:35.150934
ATT-004205,CASE-000005,DOC-004205,ATTACH_CASE-000005_4205.jpg,image/jpeg,jpg,2592958,LOCAL,sample_data/attachments/CASE-000005/ATTACH_CASE-000005_4205.jpg,3538e552c211cf6c3b63506abbd0af1e5900c7f6586062ea7db8d92126253939,2025-06-07T04:53:35.150994
ATT-004206,CASE-000006,DOC-004206,ATTACH_CASE-000006_4206.png,image/png,png,1651173,LOCAL,sample_data/attachments/CASE-000006/ATTACH_CASE-000006_4206.png,a91967952a25255d17c7bfc6f351d866b26416fab4db1e924d97c375cee6786d,2026-08-01T03:53:35.151044
ATT-004207,CASE-000007,DOC-004207,ATTACH_CASE-000007_4207.png,image/png,png,2259413,LOCAL,sample_data/attachments/CASE-000007/ATTACH_CASE-000007_4207.png,e73ff0d8c64bfda4e3a8b8155d9ab922cab8684fe995d40513635c26a54d2488,2025-08-28T06:53:35.151090
ATT-004208,CASE-000008,DOC-004208,ATTACH_CASE-000008_4208.mp4,video/mp4,mp4,887596,LOCAL,sample_data/attachments/CASE-000008/ATTACH_CASE-000008_4208.mp4,54a1cb597c111583f4af65ae86a3339a86eaa3342d427e7173cb6ee5d8ab9dcb,2026-02-21T08:53:35.151135
ATT-004209,CASE-000009,DOC-004209,ATTACH_CASE-000009_4209.jpg,image/jpeg,jpg,2802581,LOCAL,sample_data/attachments/CASE-000009/ATTACH_CASE-000009_4209.jpg,65cfa3205550a89a0f5794d18947d50ef716bb78dc91be815c8d9c41116a1b29,2025-05-17T10:53:35.151179
ATT-004210,CASE-000010,DOC-004210,ATTACH_CASE-000010_4210.pdf,application/pdf,pdf,733791,LOCAL,sample_data/attachments/CASE-000010/ATTACH_CASE-000010_4210.pdf,50664c4b6e00dc912cf80a79de74072d789162fda466815130a830c526ab1aaa,2026-04-17T19:53:35.151230
ATT-004211,CASE-000011,DOC-004211,ATTACH_CASE-000011_4211.jpg,image/jpeg,jpg,4579648,LOCAL,sample_data/attachments/CASE-000011/ATTACH_CASE-000011_4211.jpg,f4fa88ec5d09f27c56623fb3334b68bfbd49d122665f86814a8c3fc670c10074,2026-04-24T21:53:35.151282
ATT-004212,CASE-000012,DOC-004212,ATTACH_CASE-000012_4212.jpg,image/jpeg,jpg,1520381,LOCAL,sample_data/attachments/CASE-000012/ATTACH_CASE-000012_4212.jpg,bc5dcdbaf40d34644ded65b2c41c92bcdddec5addf42e109f90fe8129c7c2c98,2025-06-03T21:53:35.151326
ATT-004213,CASE-000013,DOC-004213,ATTACH_CASE-000013_4213.pdf,application/pdf,pdf,1830437,LOCAL,sample_data/attachments/CASE-000013/ATTACH_CASE-000013_4213.pdf,bfe07a7131b8c740ce068b7781584862de0a3f916f709c66568cd9a9f1b82e3a,2025-07-17T00:53:35.151371
ATT-004214,CASE-000014,DOC-004214,ATTACH_CASE-000014_4214.png,image/png,png,3430125,LOCAL,sample_data/attachments/CASE-000014/ATTACH_CASE-000014_4214.png,e43bf722a33a359a524cd7a6f0d86dd9bbf06b4cf6adff7cdb92659595f01683,2026-06-21T02:53:35.151414
ATT-004215,CASE-000015,DOC-004215,ATTACH_CASE-000015_4215.png,image/png,png,2132374,LOCAL,sample_data/attachments/CASE-000015/ATTACH_CASE-000015_4215.png,8836af349151bc8611d83bfedf8bb86d6c59e0242787c3ccc27ac4ee40dd1c53,2025-06-11T05:53:35.151457
ATT-004216,CASE-000016,DOC-004216,ATTACH_CASE-000016_4216.mp3,audio/mpeg,mp3,2924857,LOCAL,sample_data/attachments/CASE-000016/ATTACH_CASE-000016_4216.mp3,f8561bb70a3f1cbaa8921e4ec9ff3a6b192fe9bc1bea9b80a57640add2f3cb2b,2025-08-18T23:53:35.151502
ATT-004217,CASE-000017,DOC-004217,ATTACH_CASE-000017_4217.mp4,video/mp4,mp4,136673,LOCAL,sample_data/attachments/CASE-000017/ATTACH_CASE-000017_4217.mp4,b4f99826f79df1bd53eea45daf31b35bb28682683207fa3104e1774bc90ccb8a,2025-11-06T18:53:35.151545
ATT-004218,CASE-000018,DOC-004218,ATTACH_CASE-000018_4218.mp4,video/mp4,mp4,3721236,LOCAL,sample_data/attachments/CASE-000018/ATTACH_CASE-000018_4218.mp4,d7d51f68e0065599a36639a785defc6754f5fff9c021f67941e90999bfd2df4c,2026-08-06T18:53:35.151598
ATT-004219,CASE-000019,DOC-004219,ATTACH_CASE-000019_4219.png,image/png,png,3047624,LOCAL,sample_data/attachments/CASE-000019/ATTACH_CASE-000019_4219.png,1413945dc4ba7f7d4af1c0a6d4434ff2c6a3c4599e43566e980824687c990429,2026-03-10T16:53:35.151661
ATT-004220,CASE-000020,DOC-004220,ATTACH_CASE-000020_4220.pdf,application/pdf,pdf,3244511,LOCAL,sample_data/attachments/CASE-000020/ATTACH_CASE-000020_4220.pdf,ebf349fd0aba71602035fd39cc9ef1b9ed964825356dfdcf59c2f7217e1384f0,2026-02-25T08:53:35.151744
ATT-004221,CASE-000021,DOC-004221,ATTACH_CASE-000021_4221.mp3,audio/mpeg,mp3,671302,LOCAL,sample_data/attachments/CASE-000021/ATTACH_CASE-000021_4221.mp3,a2bca249991a1217043a92c4208b4d8699126b640eb78844a07f743b22190507,2026-01-05T22:53:35.151802
ATT-004222,CASE-000022,DOC-004222,ATTACH_CASE-000022_4222.jpg,image/jpeg,jpg,3252839,LOCAL,sample_data/attachments/CASE-000022/ATTACH_CASE-000022_4222.jpg,d3ae09a2ecfd041c9d5c2e45d03e7c6a00166240b88eaf7dcc02a880938ff680,2026-05-23T19:53:35.151990
ATT-004223,CASE-000023,DOC-004223,ATTACH_CASE-000023_4223.jpg,image/jpeg,jpg,67718,LOCAL,sample_data/attachments/CASE-000023/ATTACH_CASE-000023_4223.jpg,d85fed68e00753395935168034584fd42754c3074ca0c581e6c63837c8daa529,2026-01-26T14:53:35.152053
ATT-004224,CASE-000024,DOC-004224,ATTACH_CASE-000024_4224.png,image/png,png,1367265,LOCAL,sample_data/attachments/CASE-000024/ATTACH_CASE-000024_4224.png,bfcee57686740350571da1fdf6d11992dd4bb805595d711a36c9dbcd9f66594c,2025-06-27T05:53:35.152104
ATT-004225,CASE-000025,DOC-004225,ATTACH_CASE-000025_4225.pdf,application/pdf,pdf,1778853,LOCAL,sample_data/attachments/CASE-000025/ATTACH_CASE-000025_4225.pdf,5a8c301e6e9d4f104b882f37274f4d39bf9c670739f22fc487affaa6a83753bd,2026-02-02T05:53:35.152159
ATT-004226,CASE-000026,DOC-004226,ATTACH_CASE-000026_4226.mp4,video/mp4,mp4,976896,LOCAL,sample_data/attachments/CASE-000026/ATTACH_CASE-000026_4226.mp4,1e502dcaa3c550a678b5035d04794b6dd43a4e46980490ca82dc6e5500a165a8,2026-03-27T02:53:35.152222
ATT-004227,CASE-000027,DOC-004227,ATTACH_CASE-000027_4227.jpg,image/jpeg,jpg,4085571,LOCAL,sample_data/attachments/CASE-000027/ATTACH_CASE-000027_4227.jpg,1089d0fd99731418fb4553422cab4981eef0bc4c5c53e8ff40318eb1c542f05d,2026-01-25T04:53:35.152605
ATT-004228,CASE-000028,DOC-004228,ATTACH_CASE-000028_4228.mp3,audio/mpeg,mp3,885877,LOCAL,sample_data/attachments/CASE-000028/ATTACH_CASE-000028_4228.mp3,707c82a5f85a9c1ab3ddfeb5ef8f91a0dd33e30ea2911b9b6cec9788d78ef7c1,2026-07-29T20:53:35.152665
ATT-004229,CASE-000029,DOC-004229,ATTACH_CASE-000029_4229.jpg,image/jpeg,jpg,2645292,LOCAL,sample_data/attachments/CASE-000029/ATTACH_CASE-000029_4229.jpg,f34c37349c56afe4687eed88105f53a558bf2266f4bbf943bc7dc32e576b14eb,2025-10-06T19:53:35.152724
ATT-004230,CASE-000030,DOC-004230,ATTACH_CASE-000030_4230.jpg,image/jpeg,jpg,2188482,LOCAL,sample_data/attachments/CASE-000030/ATTACH_CASE-000030_4230.jpg,7e09286b5c7a7958c744c8adfc97e1078e55ba842b67385f490a50fe42d731e3,2025-04-24T16:53:35.152773
ATT-004231,CASE-000031,DOC-004231,ATTACH_CASE-000031_4231.mp4,video/mp4,mp4,2436797,LOCAL,sample_data/attachments/CASE-000031/ATTACH_CASE-000031_4231.mp4,ef8dddb72e4f9712e55f3f2b2dcd17b180900dbc8ff1b841fff97488fbb73aff,2026-08-16T23:53:35.152828
ATT-004232,CASE-000032,DOC-004232,ATTACH_CASE-000032_4232.mp3,audio/mpeg,mp3,93632,LOCAL,sample_data/attachments/CASE-000032/ATTACH_CASE-000032_4232.mp3,15f892e931d9929e94cdbad6bca0cd505b7fb22b21a036edbb431fab4300fb84,2025-09-23T11:53:35.152878
ATT-004233,CASE-000033,DOC-004233,ATTACH_CASE-000033_4233.jpg,image/jpeg,jpg,1715297,LOCAL,sample_data/attachments/CASE-000033/ATTACH_CASE-000033_4233.jpg,61f38e45cb056236b008271cfc116d281822796fc61dd723af33b3096b9caff9,2025-10-12T16:53:35.152928
ATT-004234,CASE-000034,DOC-004234,ATTACH_CASE-000034_4234.jpg,image/jpeg,jpg,3056636,LOCAL,sample_data/attachments/CASE-000034/ATTACH_CASE-000034_4234.jpg,96b9a328f77b66cb26fc4d60424d58b2f3e09b9915196c3bf9201cf47d9f286c,2025-10-14T01:53:35.152979
ATT-004235,CASE-000035,DOC-004235,ATTACH_CASE-000035_4235.mp4,video/mp4,mp4,2698340,LOCAL,sample_data/attachments/CASE-000035/ATTACH_CASE-000035_4235.mp4,a89b86323ea641b6cacd5ddecfeb8e9891e362562fdaf81495a574f89e6207e0,2025-04-24T12:53:35.153037
ATT-004236,CASE-000036,DOC-004236,ATTACH_CASE-000036_4236.pdf,application/pdf,pdf,1601128,LOCAL,sample_data/attachments/CASE-000036/ATTACH_CASE-000036_4236.pdf,c3bf326e86e2b5134a099d9099bd63746cd5eca46da345141c4f7c9797ebd2cf,2026-01-29T12:53:35.153086
ATT-004237,CASE-000037,DOC-004237,ATTACH_CASE-000037_4237.png,image/png,png,3124899,LOCAL,sample_data/attachments/CASE-000037/ATTACH_CASE-000037_4237.png,b4b08f6405b64bbbac758984e07b739cdded48bee6378b5a31601fc799dae86b,2026-05-29T07:53:35.153135
ATT-004238,CASE-000038,DOC-004238,ATTACH_CASE-000038_4238.mp3,audio/mpeg,mp3,4539171,LOCAL,sample_data/attachments/CASE-000038/ATTACH_CASE-000038_4238.mp3,d0de4787ecf8095509bdde5b4f703583f33e5a142ad0aa0307a7af7bcb14f5f4,2026-08-15T08:53:35.153183
ATT-004239,CASE-000039,DOC-004239,ATTACH_CASE-000039_4239.mp4,video/mp4,mp4,3905965,LOCAL,sample_data/attachments/CASE-000039/ATTACH_CASE-000039_4239.mp4,602b6c883bd3d037eb2d17c20e60a6776425b75ca67009d260ed76ea6426b819,2026-01-19T13:53:35.153237
ATT-004240,CASE-000040,DOC-004240,ATTACH_CASE-000040_4240.mp3,audio/mpeg,mp3,554987,LOCAL,sample_data/attachments/CASE-000040/ATTACH_CASE-000040_4240.mp3,d523b1f6a7b2de3557b679817f690858ca0b873590c3910d2f9ddf8d38833534,2026-01-22T07:53:35.153284
ATT-004241,CASE-000041,DOC-004241,ATTACH_CASE-000041_4241.mp3,audio/mpeg,mp3,1860784,LOCAL,sample_data/attachments/CASE-000041/ATTACH_CASE-000041_4241.mp3,366627d325a7543043ecf786595c1b7528aa199b001c14f378336073200dee71,2026-04-30T06:53:35.153331
ATT-004242,CASE-000042,DOC-004242,ATTACH_CASE-000042_4242.mp3,audio/mpeg,mp3,581793,LOCAL,sample_data/attachments/CASE-000042/ATTACH_CASE-000042_4242.mp3,6466d65c0c5d9816c8ff27bd065da823f0e7990fa527b2787bc4fd4fd2135bc6,2025-10-26T08:53:35.153376
ATT-004243,CASE-000043,DOC-004243,ATTACH_CASE-000043_4243.mp4,video/mp4,mp4,2947736,LOCAL,sample_data/attachments/CASE-000043/ATTACH_CASE-000043_4243.mp4,aa90cfa0f1369f4661e0fe114b3573c4535a7008d928348a5985b6c93cac7935,2025-09-19T06:53:35.153497
ATT-004244,CASE-000044,DOC-004244,ATTACH_CASE-000044_4244.jpg,image/jpeg,jpg,781309,LOCAL,sample_data/attachments/CASE-000044/ATTACH_CASE-000044_4244.jpg,f3fbc0f95b6a84c66393ee89b5e21d69e248119553e01e1225a72097f6edcc64,2025-04-21T16:53:35.153551
ATT-004245,CASE-000045,DOC-004245,ATTACH_CASE-000045_4245.mp4,video/mp4,mp4,1249376,LOCAL,sample_data/attachments/CASE-000045/ATTACH_CASE-000045_4245.mp4,046c0f41a0d1f4903358429eddb162f0814708a9aacbe89c6070aa0a20acc55e,2025-11-12T10:53:35.153586
ATT-004246,CASE-000046,DOC-004246,ATTACH_CASE-000046_4246.pdf,application/pdf,pdf,2191911,LOCAL,sample_data/attachments/CASE-000046/ATTACH_CASE-000046_4246.pdf,f6f2517989ee38209c6752258df8bbe06dfe56ce608dd6b0fe978d9d920cd9bb,2026-07-14T12:53:35.153621
ATT-004247,CASE-000047,DOC-004247,ATTACH_CASE-000047_4247.jpg,image/jpeg,jpg,1350767,LOCAL,sample_data/attachments/CASE-000047/ATTACH_CASE-000047_4247.jpg,a680cc310a1bfbb419791c85b186fe21a7e0fcdb8865d1108626fc27f48bb9d7,2025-08-11T17:53:35.153676
ATT-004248,CASE-000048,DOC-004248,ATTACH_CASE-000048_4248.jpg,image/jpeg,jpg,2673541,LOCAL,sample_data/attachments/CASE-000048/ATTACH_CASE-000048_4248.jpg,b7ba25778a609dbfb916499de4a68b53d67d3a532db69c32b1968fbd6475694c,2026-06-13T11:53:35.153732
ATT-004249,CASE-000049,DOC-004249,ATTACH_CASE-000049_4249.mp4,video/mp4,mp4,37414,LOCAL,sample_data/attachments/CASE-000049/ATTACH_CASE-000049_4249.mp4,8e2d669f4740206218cb2a3bd170670c8770f24a3082e99e47c84bc51d8059e7,2025-08-20T15:53:35.153764
ATT-004250,CASE-000050,DOC-004250,ATTACH_CASE-000050_4250.mp3,audio/mpeg,mp3,3160453,LOCAL,sample_data/attachments/CASE-000050/ATTACH_CASE-000050_4250.mp3,a8b841a9960a61b909f465e3352583c3acba465c0d08718ba37b5d0a15593921,2025-05-21T02:53:35.153793
ATT-004251,CASE-000051,DOC-004251,ATTACH_CASE-000051_4251.pdf,application/pdf,pdf,798246,LOCAL,sample_data/attachments/CASE-000051/ATTACH_CASE-000051_4251.pdf,47e024a54e34c3b435e31903a81277eed5f6e86c526050b938add49f77478219,2025-08-29T02:53:35.153821
